dates,url,title,title_score,first_para,firstP_score,content_scores
2019-03-11,https://finance.yahoo.com/news/options-market-predicting-spike-neophotonics-125012731.html,Is the Options Market Predicting a Spike in NeoPhotonics (NPTN) Stock?,0.0,"Investors in NeoPhotonics Corporation NPTN need to pay close attention to the stock based on moves in the options market lately. That is because the Mar 15, 2019 $2.50 Put had some of the highest implied volatility of all equity options today. What is Implied Volatility?Implied volatility shows how much movement the market is expecting in the future. Options with high levels of implied volatility suggest that investors in the underlying stocks are expecting a big move in one direction or the other. It could also mean there is an event coming up soon that may cause a big rally or a huge sell off. However, implied volatility is only one piece of the puzzle when putting together an options trading strategy.What do the Analysts Think?Clearly, options traders are pricing in a big move for NeoPhotonics shares, but what is the fundamental picture for the company? Currently, NeoPhotonics is a Zacks Rank #3 (Hold) in the Semiconductor – Communications industry that ranks in the Bottom 18% of our Zacks Industry Rank. Over the last 60 days, one analyst has increased the earnings estimates for the current quarter, while two have revised their estimates downward. The net effect has taken our Zacks Consensus Estimate for the current quarter from a loss of 8 cents per share to a loss of 10 cents in that period.Given the way analysts feel about NeoPhotonics right now, this huge implied volatility could mean there’s a trade developing. Often times, options traders look for options with high levels of implied volatility to sell premium. This is a strategy many seasoned traders use because it captures decay. At expiration, the hope for these traders is that the underlying stock does not move as much as originally expected.Looking to Trade Options? Each week, our very own Dave Bartosiak gives his top options trades. Check out his recent live analysis and options trade for the NFLX earnings report completely free. See it here: Bartosiak: Trading Netflix's (NFLX) Earnings with Options or check out the embedded video below for more details:",0.10562666666666667,0.16682105263157895
2019-03-11,https://finance.yahoo.com/news/options-traders-know-something-verastem-124612767.html,Do Options Traders Know Something About Verastem (VSTM) Stock We Don't?,0.0,"Investors in Verastem, Inc. VSTM need to pay close attention to the stock based on moves in the options market lately. That is because the Mar 15, 2019 $2.50 Call had some of the highest implied volatility of all equity options today.What is Implied Volatility?Implied volatility shows how much movement the market is expecting in the future. Options with high levels of implied volatility suggest that investors in the underlying stocks are expecting a big move in one direction or the other. It could also mean there is an event coming up soon that may cause a big rally or a huge sell-off. However, implied volatility is only one piece of the puzzle when putting together an options trading strategy.What do the Analysts Think?Clearly, options traders are pricing in a big move for Verastem shares, but what is the fundamental picture for the company? Currently, Verastem is a Zacks Rank #3 (Hold) in the Medical – Biomedical and Genetics industry that ranks in the Top 28% of our Zacks Industry Rank. Over the last 60 days, no analysts have increased their earnings estimates for the current quarter, while two have dropped their estimates. The net effect has taken our Zacks Consensus Estimate for the current quarter from a loss of 40 cents per share to a loss of 60 cents in that period.Given the way analysts feel about Verastem right now, this huge implied volatility could mean there’s a trade developing. Oftentimes, options traders look for options with high levels of implied volatility to sell premium. This is a strategy many seasoned traders use because it captures decay. At expiration, the hope for these traders is that the underlying stock does not move as much as originally expected.Looking to Trade Options?Each week, our very own Dave Bartosiak gives his top options trades. Check out his recent live analysis and options trade for the NFLX earnings report completely free. See it here: Bartosiak: Trading Netflix's (NFLX) Earnings with Options or check out the embedded video below for more details:",0.1089923076923077,0.17659411764705885
2019-03-26,https://finance.yahoo.com/news/options-traders-know-something-pg-124012212.html,Do Options Traders Know Something About PG&E (PCG) Stock We Don't?,0.0,"Investors in Pacific Gas and Electric Company PCG need to pay close attention to the stock based on moves in the options market lately. That is because the Mar 29, 2019 $16 Put had some of the highest implied volatility of all equity options today.What is Implied Volatility?Implied volatility shows how much movement the market is expecting in the future. Options with high levels of implied volatility suggest that investors in the underlying stocks are expecting a big move in one direction or the other. It could also mean there is an event coming up soon that may cause a big rally or a huge sell-off. However, implied volatility is only one piece of the puzzle when putting together an options trading strategy.What do the Analysts Think?Clearly, options traders are pricing in a big move for PG&E shares, but what is the fundamental picture for the company? Currently, PG&E is a Zacks Rank #3 (Hold) in the Utility – Electric Power industry that ranks in the Top 29% of our Zacks Industry Rank. Over the last 30 days, the Zacks Consensus Estimate for the current quarter has decreased from $1.00 per share to 94 cents.Given the way analysts feel about PG&E right now, this huge implied volatility could mean there’s a trade developing. Oftentimes, options traders look for options with high levels of implied volatility to sell premium. This is a strategy many seasoned traders use because it captures decay. At expiration, the hope for these traders is that the underlying stock does not move as much as originally expected.Looking to Trade Options?Each week, our very own Dave Bartosiak gives his top options trades. Check out his recent live analysis and options trade for the NFLX earnings report completely free. See it here: Bartosiak: Trading Netflix's (NFLX) Earnings with Options or check out the embedded video below for more details:",0.1645,0.22245000000000004
2019-04-08,https://finance.yahoo.com/news/implied-volatility-surging-remark-holdings-124012890.html,Implied Volatility Surging for Remark Holdings (MARK) Stock Options,0.0,"Each week, our very own Dave Bartosiak gives his top options trades. Check out his recent live analysis and options trade for the NFLX earnings report completely free. See it here: Bartosiak: Trading Netflix's (NFLX) Earnings with Options or check out the embedded video below for more details: ",0.2528666666666667,0.14164782608695653
2019-03-12,https://finance.yahoo.com/news/implied-volatility-surging-dean-foods-125012299.html,Implied Volatility Surging for Dean Foods (DF) Stock Options,0.0,"Investors in Dean Foods Company DF need to pay close attention to the stock based on moves in the options market lately. That is because the Mar 15, 2019 $5.00 Put had some of the highest implied volatility of all equity options today.What is Implied Volatility?Implied volatility shows how much movement the market is expecting in the future. Options with high levels of implied volatility suggest that investors in the underlying stocks are expecting a big move in one direction or the other. It could also mean there is an event coming up soon that may cause a big rally or a huge sell-off. However, implied volatility is only one piece of the puzzle when putting together an options trading strategy.What do the Analysts Think?Clearly, options traders are pricing in a big move for Dean Foods shares, but what is the fundamental picture for the company? Currently, Dean Foods is a Zacks Rank #4 (Sell) in the Food – Dairy Products industry that ranks in the Top 39% of our Zacks Industry Rank. Over the last 30 days, no analysts have increased their earnings estimates for the current quarter, while four have dropped their estimates. The net effect has taken our Zacks Consensus Estimate for the current quarter from a loss of 6 cents per share to a loss of 15 cents in that period.Given the way analysts feel about Dean Foods right now, this huge implied volatility could mean there’s a trade developing. Oftentimes, options traders look for options with high levels of implied volatility to sell premium. This is a strategy many seasoned traders use because it captures decay. At expiration, the hope for these traders is that the underlying stock does not move as much as originally expected.Looking to Trade Options?Each week, our very own Dave Bartosiak gives his top options trades. Check out his recent live analysis and options trade for the NFLX earnings report completely free. See it here: Bartosiak: Trading Netflix's (NFLX) Earnings with Options or check out the embedded video below for more details:",0.1089923076923077,0.18763125000000003
2019-03-19,https://finance.yahoo.com/news/options-traders-know-something-protalix-124412528.html,Do Options Traders Know Something About Protalix (PLX) Stock We Don't?,0.0,"Investors in Protalix BioTherapeutics, Inc. PLX need to pay close attention to the stock based on moves in the options market lately. That is because the May 17, 2019 $2.00 Put had some of the highest implied volatility of all equity options today.What is Implied Volatility?Implied volatility shows how much movement the market is expecting in the future. Options with high levels of implied volatility suggest that investors in the underlying stocks are expecting a big move in one direction or the other. It could also mean there is an event coming up soon that may cause a big rally or a huge sell-off. However, implied volatility is only one piece of the puzzle when putting together an options trading strategy.What do the Analysts Think?Clearly, options traders are pricing in a big move for Protalix shares, but what is the fundamental picture for the company? Currently, Protalix is a Zacks Rank #1 (Strong Buy) in the Medical -Biomedical and Genetics industry that ranks in the Top 35% of our Zacks Industry Rank. Over the last 30 days, the Zacks Consensus Estimate for the current quarter has narrowed from a loss of 5 cents per share to a loss of 3 cents.Given the way analysts feel about Protalix right now, this huge implied volatility could mean there’s a trade developing. Oftentimes, options traders look for options with high levels of implied volatility to sell premium. This is a strategy many seasoned traders use because it captures decay. At expiration, the hope for these traders is that the underlying stock does not move as much as originally expected.Looking to Trade Options?Each week, our very own Dave Bartosiak gives his top options trades. Check out his recent live analysis and options trade for the NFLX earnings report completely free. See it here: Bartosiak: Trading Netflix's (NFLX) Earnings with Options or check out the embedded video below for more details:",0.12022500000000001,0.18924375
2019-03-14,https://finance.yahoo.com/news/options-traders-expect-huge-moves-124912885.html,Options Traders Expect Huge Moves in Ascena (ASNA) Stock,0.3182,"Investors in Ascena Retail Group, Inc. ASNA need to pay close attention to the stock based on moves in the options market lately. That is because the Mar 15, 2019 $2.00 Call had some of the highest implied volatility of all equity options today.What is Implied Volatility?Implied volatility shows how much movement the market is expecting in the future. Options with high levels of implied volatility suggest that investors in the underlying stocks are expecting a big move in one direction or the other. It could also mean there is an event coming up soon that may cause a big rally or a huge sell off. However, implied volatility is only one piece of the puzzle when putting together an options trading strategy.What do the Analysts Think?Clearly, options traders are pricing in a big move for Ascena shares, but what is the fundamental picture for the company? Currently, Ascena is a Zacks Rank #3 (Hold) in the Retail - Apparel and Shoes that ranks in the Top 39% of our Zacks Industry Rank. Over the last 30 days, no analysts have increased their earnings estimates for the current quarter, while one has revised the estimates downward. The net effect has taken our Zacks Consensus Estimate for the current quarter from a loss of 19 cents per share to a loss of 25 cents in that period.Given the way analysts feel about Ascena right now, this huge implied volatility could mean there’s a trade developing. Often times, options traders look for options with high levels of implied volatility to sell premium. This is a strategy many seasoned traders use because it captures decay. At expiration, the hope for these traders is that the underlying stock does not move as much as originally expected.Looking to Trade Options?Each week, our very own Dave Bartosiak gives his top options trades. Check out his recent live analysis and options trade for NFLX earnings report completely free. See it here: Bartosiak: Trading Netflix's (NFLX) Earnings with Options or check out the embedded video below for more details:",0.1089923076923077,0.20819375
2019-03-18,https://finance.yahoo.com/news/options-market-predicting-spike-key-124812594.html,Is the Options Market Predicting a Spike in Key Energy Services (KEG) Stock?,0.2732,"Investors in Key Energy Services, Inc. KEG need to pay close attention to the stock based on moves in the options market lately. That is because the Apr 18, 2019 $5.00 Put had some of the highest implied volatility of all equity options today. What is Implied Volatility?Implied volatility shows how much movement the market is expecting in the future. Options with high levels of implied volatility suggest that investors in the underlying stocks are expecting a big move in one direction or the other. It could also mean there is an event coming up soon that may cause a big rally or a huge sell off. However, implied volatility is only one piece of the puzzle when putting together an options trading strategy.What do the Analysts Think?Clearly, options traders are pricing in a big move for Key Energy Services shares, but what is the fundamental picture for the company? Currently, Key Energy Services is a Zacks Rank #2 (Buy) in the Oil and Gas - Drilling industry that ranks in the Top 36% of our Zacks Industry Rank. Over the last 60 days, the Zacks Consensus Estimate for the current quarter has narrowed from a loss of $1.08 per share to a loss of $1.06.Given the way analysts feel about Key Energy Services right now, this huge implied volatility could mean there’s a trade developing. Often times, options traders look for options with high levels of implied volatility to sell premium. This is a strategy many seasoned traders use because it captures decay. At expiration, the hope for these traders is that the underlying stock does not move as much as originally expected.Looking to Trade Options? Each week, our very own Dave Bartosiak gives his top options trades. Check out his recent live analysis and options trade for the NFLX earnings report completely free. See it here: Bartosiak: Trading Netflix's (NFLX) Earnings with Options or check out the embedded video below for more details:",0.17289285714285715,0.2405166666666667
2019-03-20,https://finance.yahoo.com/news/implied-volatility-surging-snap-snap-124212274.html,Implied Volatility Surging for Snap (SNAP) Stock Options,0.0,"Investors in Snap Inc. SNAP need to pay close attention to the stock based on moves in the options market lately. That is because the Mar 22, 2019 $9.50 Call had some of the highest implied volatility of all equity options today.What is Implied Volatility?Implied volatility shows how much movement the market is expecting in the future. Options with high levels of implied volatility suggest that investors in the underlying stocks are expecting a big move in one direction or the other. It could also mean there is an event coming up soon that may cause a big rally or a huge sell-off. However, implied volatility is only one piece of the puzzle when putting together an options trading strategy.What do the Analysts Think?Clearly, options traders are pricing in a big move for Snap shares, but what is the fundamental picture for the company? Currently, Snap is a Zacks Rank #3 (Hold) in the Internet – Software industry that ranks in the Top 24% of our Zacks Industry Rank. Over the last 60 days, two analysts have increased their earnings estimates for the current quarter, while one has dropped the estimates. The net effect has taken our Zacks Consensus Estimate for the current quarter from a loss of 13 cents per share to a loss of 12 cents in that period.Given the way analysts feel about Snap right now, this huge implied volatility could mean there’s a trade developing. Oftentimes, options traders look for options with high levels of implied volatility to sell premium. This is a strategy many seasoned traders use because it captures decay. At expiration, the hope for these traders is that the underlying stock does not move as much as originally expected.Looking to Trade Options?Each week, our very own Dave Bartosiak gives his top options trades. Check out his recent live analysis and options trade for the NFLX earnings report completely free. See it here: Bartosiak: Trading Netflix's (NFLX) Earnings with Options or check out the embedded video below for more details:",0.12256428571428572,0.19418235294117647
2019-03-25,https://finance.yahoo.com/news/options-traders-know-something-lululemon-123312797.html,Do Options Traders Know Something About lululemon (LULU) Stock We Don't?,0.0,"Investors in lululemon athletica inc. LULU need to pay close attention to the stock based on moves in the options market lately. That is because the Mar 29, 2019 $143 Call had some of the highest implied volatility of all equity options today.What is Implied Volatility?Implied volatility shows how much movement the market is expecting in the future. Options with high levels of implied volatility suggest that investors in the underlying stocks are expecting a big move in one direction or the other. It could also mean there is an event coming up soon that may cause a big rally or a huge sell-off. However, implied volatility is only one piece of the puzzle when putting together an options trading strategy.What do the Analysts Think?Clearly, options traders are pricing in a big move for lululemon shares, but what is the fundamental picture for the company? Currently, lululemon is a Zacks Rank #2 (Buy) in the Textile - Apparel industry that ranks in the Top 39% of our Zacks Industry Rank. Over the last 60 days, two analysts have increased their earnings estimates for the current quarter, while none have dropped their estimates. The net effect has taken our Zacks Consensus Estimate for the current quarter from $1.73 per share to $1.74 in that period.Given the way analysts feel about lululemon right now, this huge implied volatility could mean there’s a trade developing. Oftentimes, options traders look for options with high levels of implied volatility to sell premium. This is a strategy many seasoned traders use because it captures decay. At expiration, the hope for these traders is that the underlying stock does not move as much as originally expected.Looking to Trade Options? Each week, our very own Dave Bartosiak gives his top options trades. Check out his recent live analysis and options trade for the NFLX earnings report completely free. See it here: Bartosiak: Trading Netflix's (NFLX) Earnings with Options or check out the embedded video below for more details:",0.16557142857142856,0.21684444444444445
2019-03-25,https://finance.yahoo.com/news/options-traders-expect-huge-moves-125712760.html,Options Traders Expect Huge Moves in SunPower (SPWR) Stock,0.3182,"Investors in SunPower Corporation SPWR need to pay close attention to the stock based on moves in the options market lately. That is because the Mar 29, 2019 $6.50 Call had some of the highest implied volatility of all equity options today.What is Implied Volatility?Implied volatility shows how much movement the market is expecting in the future. Options with high levels of implied volatility suggest that investors in the underlying stocks are expecting a big move in one direction or the other. It could also mean there is an event coming up soon that may cause a big rally or a huge sell off. However, implied volatility is only one piece of the puzzle when putting together an options trading strategy.What do the Analysts Think?Clearly, options traders are pricing in a big move for SunPower shares, but what is the fundamental picture for the company? Currently, SunPower is a Zacks Rank #4 (Sell) in the Solar that ranks in the Top 5% of our Zacks Industry Rank. Over the last 60 days, our Zacks Consensus Estimate for the current quarter has moved from earnings of 11 cents per share to a loss of 32 cents.Given the way analysts feel about SunPower right now, this huge implied volatility could mean there’s a trade developing. Often times, options traders look for options with high levels of implied volatility to sell premium. This is a strategy many seasoned traders use because it captures decay. At expiration, the hope for these traders is that the underlying stock does not move as much as originally expected.Looking to Trade Options?Each week, our very own Dave Bartosiak gives his top options trades. Check out his recent live analysis and options trade for NFLX earnings report completely free. See it here: Bartosiak: Trading Netflix's (NFLX) Earnings with Options or check out the embedded video below for more details:",0.145925,0.24435333333333334
2019-03-25,https://finance.yahoo.com/news/options-market-predicting-spike-avon-124112990.html,Is the Options Market Predicting a Spike in Avon (AVP) Stock?,0.0,"Each week, our very own Dave Bartosiak gives his top options trades. Check out his recent live analysis and options trade for the NFLX earnings report completely free. See it here: Bartosiak: Trading Netflix's (NFLX) Earnings with Options or check out the embedded video below for more details: ",0.2528666666666667,0.13902608695652177
2019-03-15,https://finance.yahoo.com/news/spotify-apple-app-store-164634805.html,Spotify has a point about Apple's App Store fees,0.0,"Like Apple, Google takes the same 30% share of in-app subscriptions and drops that to 15% after a year. But Google also allows outside-payment options, which is why the Android version of Netflix (NFLX) lets you sign up in the app while the iOS version no longer does.",0.13795,0.012643749999999999
2019-03-31,https://finance.yahoo.com/news/apple-tv-plus-versus-netflix-amazon-prime-video-hulu-113824173.html,"How Apple TV Plus compares to Netflix, Amazon Prime Video, and Hulu",0.1779,"Apple’s (AAPL) new Apple TV Plus streaming service won’t launch until later this fall, but the company is courting some serious competition from the likes of Netflix NFLX), Amazon (AMZN) Prime Video, and Hulu. Apple’s brand is perhaps the most powerful in the tech industry, but the company has its work cut out for it when it comes to dethroning the current streaming kings.",0.24729999999999996,0.1315769230769231
2019-03-22,https://finance.yahoo.com/news/apple-march-25-event-180529694.html,Apple’s March 25 event: Here’s what to expect,0.0,"But Apple’s biggest competitors include a who’s who of major streaming companies such as Netflix (NFLX), Amazon (AMZN), Hulu, and others. The streaming space is also about to get a lot more crowded with companies like Disney and NBC preparing to launch their own streaming services.",0.26955,0.09195283018867924
2019-03-25,https://finance.yahoo.com/news/apple-tv-plus-oprah-steven-spielberg-190539383.html,Apple unveils Apple TV Plus streaming service with Hollywood heavyweights,0.0,"But Apple TV Plus faces stiff competition from some of the biggest names in video streaming including Netflix (NFLX), Amazon (AMZN), and Hulu. Then there are the other services that are expected to launch in the coming year including Disney's Disney Plus and NBCUniversal's still-unnamed offering.",0.08895,0.22601000000000002
2019-03-26,https://finance.yahoo.com/news/apple-tv-plus-price-130146765.html,Apple TV Plus could be huge if the price is right,0.3182,"If that price hits a sweet spot for consumers, the service could be a certified hit. But if the price comes in too high, it could struggle to fight off established players like Netflix and Amazon Prime Video, not to mention upcoming services like Disney’s (DIS) Disney Plus.",0.33055,0.18995833333333337
2019-03-15,https://finance.yahoo.com/news/top-performing-etfs-10-bull-175005377.html,Top-Performing ETFs Of The 10-Year Bull-Run,0.0,"The First Trust Dow Jones Internet Index Fund (FDN) holds largest and most actively traded US internet companies. Amazon (AMZN), Facebook (FB) and Netflix (NFLX) are its top holdings.",0.53505,0.2636625
2019-03-14,https://finance.yahoo.com/news/apples-woes-rise-spotify-alleges-151603784.html,Apple's Woes Rise as Spotify Alleges it of Unfair Practices,-0.7184,"Apple’s Unfair Restrictions Apple introduces “rules on the App Store that purposely limit choice and stifle innovation at the expense of the user experience”, per Spotify CEO.To maintain its leading position in the music streaming space, Apple blocked Spotify and other players from providing services on Siri, Homepod and Apple Watch. Notably, this limits the choices offered to consumers.Spotify and other digital service providers are also subjected to a 30% “Apple Tax” when consumers make purchases using Apple's in-app purchase system. Additionally, developers are also charged when customers upgrade from a free version to a premium music service.Also, higher taxes compel companies to increase their membership fee. Notably, the revised membership fee is higher than the fee charged by Apple Music, making the companies lose their competitive edge.Apple also charges Netflix NFLX with “Apple Tax”. To put an end to such unfair practices and boost its top line, Netflix is testing a new payment method to bypass the taxes, per reports.",-0.05852,0.028209523809523816
2019-03-29,https://finance.yahoo.com/news/apple-aapl-acknowledges-issues-latest-150003922.html,Apple (AAPL) Acknowledges Issues in Latest MacBook Keyboard,0.0,"Apple Inc. Revenue (TTM) | Apple Inc. QuoteWill Upgraded iMac Aid Growth?Apple recently bolstered its iMac line-up, which is expected to deliver superior performance in terms of computing and graphics.  The 21.5-inch iMac features 8th-generation quad-core, and for the first time, 6-core processors, which will help it perform up to 60% faster. Additionally, the 27-inch iMac, which can deliver up to 2.4 times faster performance, will be available in two variants (9th-generation 6-core and 8-core processors).Notably, the iMac features Intel’s -core 9th-generation processors and Radeon Pro Vega graphics from Advanced Micro Devices.Services Growth to Drive MomentumApple is increasingly banking on high-margin services business to drive top-line. The company unveiled a host of services on Mar 25 namely Apple TV+, Apple News+, Apple Credit Card and Apple Arcade.Apple’s streaming service, Apple TV+, hogged the limelight as the company had earlier piqued investors' interest with its high-profile deals with the likes of Steven Spielberg, Oprah Winfrey and Jennifer Aniston to name a few.Notably, Apple TV+ will include original programming and content from other providers like Showtime, HBO and CBS Access in order to survive competition from players like Netflix NFLX, Amazon AMZN and Disney’s DIS upcoming streaming service.This apart, Apple’s efforts to grow revenues from the wearables market is evident as it is introducing features and software updates on Apple Watch.This may help the company maintain its leadership position in the wearables market and boost services revenues. Notably, Apple enjoyed a dominant position in fourth-quarter 2018, with the help of its Watch Series, HealthKit and the Health app per IDC.Apple currently carries a Zacks Rank #3 (Hold). You can see the complete list of today’s Zacks #1 Rank (Strong Buy) stocks here.Today's Best Stocks from ZacksWould you like to see the updated picks from our best market-beating strategies? From 2017 through 2018, while the S&P 500 gained +15.8%, five of our screens returned +38.0%, +61.3%, +61.6%, +68.1%, and +98.3%.This outperformance has not just been a recent phenomenon. From 2000 – 2018, while the S&P averaged +4.8% per year, our top strategies averaged up to +56.2% per year.See their latest picks free >>",0.6359875,0.3665466666666667
2019-04-05,https://finance.yahoo.com/news/best-tech-stocks-portfolio-201208239.html,The Best Tech Stocks For Your Portfolio,0.6369,"When we think of tech stocks, of course FANG comes to mind. In terms of recent earnings performance we see a mixed bag from that select group of names. Netflix led the way with disappointing guidance and Facebook followed that with better numbers but still showed concerns on the security front.",0.1499,0.3345769230769231
2019-03-18,https://finance.yahoo.com/news/buy-microsoft-msft-stock-time-221210298.html,"Buy Microsoft (MSFT) Stock at New All-Time High, Amid Apple Downturn?",0.0,"Microsoft is clearly still a leader in the PC, laptop, and software space. The company’s video game unit has also grown over the years, driven by Xbox, which competes directly against Nintendo NTDOY and Sony SNE. MSFT hopes that its Netflix NFLX-style Game Pass will help expand its reach and market share in the ever-growing video game market.",0.41536666666666666,0.27039166666666675
2019-03-25,https://finance.yahoo.com/news/apple-too-streaming-business-173705145.html,Is Apple Too Late to Streaming Business?,0.0,"The question we need to ask ourselves as shareholders or potential shareholders is, how much penetration is Apple going to get in the video streaming market when they are so late to enter the space? They will be competing with Hulu, Amazon Prime Video AMZN, Disney’s DIS new streaming service and last but definitely not least Netflix NFLX, which no other stream service has been able to match. All of these streaming services have had years to root themselves with original content and exclusive rights to content, how will apple gain a competitive advantage in this arena?",0.3697333333333333,0.28830370370370373
2019-03-11,https://finance.yahoo.com/news/amazon-expand-streaming-business-alibaba-211809516.html,"Amazon to Expand Streaming Business, Alibaba Deepens NBA Deal & More",0.4588,"Wall Street will be watching Amazon’s sports pursuit closely as Disney expands its ESPN+ streaming offering. Meanwhile, YouTube TV GOOGL and Hulu have tried to attract cord-cutting sports fans in the Netflix NFLX age. Amazon’s ability to amass sports rights could help it stand out in a market that will soon feature Apple AAPL and AT&T T.",0.3587666666666667,0.33915185185185187
2019-03-12,https://finance.yahoo.com/news/zacks-analyst-blog-highlights-procter-110411731.html,"The Zacks Analyst Blog Highlights: Procter & Gamble, Netflix, Costco, Morgan Stanley and Canadian Pacific",0.0,"Chicago, IL – March 12, 2019 – Zacks.com announces the list of stocks featured in the Analyst Blog. Every day the Zacks Equity Research analysts discuss the latest news and events impacting stocks and the financial markets. Stocks recently featured in the blog include: Procter & Gamble PG, Netflix NFLX, Costco COST, Morgan Stanley MS and Canadian Pacific CP.",0.0,0.23964035087719301
2019-03-11,https://finance.yahoo.com/news/internet-etfs-stocks-top-bull-183006843.html,Internet ETFs & Stocks Top Bull Market: Will the Rally Continue?,0.2023,"Internet ETFs like First Trust Dow Jones Internet ETF FDN and Invesco NASDAQ Internet ETF PNQI added a stellar 952.4% and 854.9% during this time frame. Internet giants like Facebook FB, Amazon AMZN, Alphabet GOOGL, Netflix NFLX and Microsoft MSFT returned about 343.6%, 2580%, 690%, 6256.4% and 832.3%, respectively, over the past decade.",0.69055,0.25556111111111113
2019-03-14,https://finance.yahoo.com/news/buy-roku-streaming-growth-stock-222210999.html,Buy Roku on Streaming Growth with Its Stock Up 100% in 2019?,0.3818,"“Investors that own Netflix or believe in the U.S. secular trend toward [streaming television] should own Roku because it is valued at a steep discount to Netflix despite comparable growth credentials, a better margin profile, and lower content risk,” Martin wrote in a note to clients. “Any new [streaming] channels that are launched...help Roku because its platform is 100% an aggregator.”",0.1717,0.26701219512195123
2019-04-04,https://finance.yahoo.com/news/amazon-amzn-stock-looks-buy-200408082.html,Amazon (AMZN) Stock Looks Like a Buy Heading into Q1 2019 Earnings,0.4939,"Beyond trying to up the pressure on Walmart WMT, Target TGT, and Kroger KR, the company’s growing pharmaceutical business has worried the likes of CVS CVS and Walgreens WBA. Plus, AMZN’s digital advertising business is now the third-largest in the U.S. behind only Google and Facebook. And Amazon Prime Video is a major player in the streaming TV market and is ready to compete alongside Netflix NFLX, Hulu, and soon enough Disney DIS, AT&T T, and Apple AAPL.",0.17323333333333335,0.35521891891891905
2019-03-30,https://finance.yahoo.com/news/better-buy-mercadolibre-vs-alphabet-153200644.html,Better Buy: MercadoLibre vs. Alphabet,0.4404,"FANG stocks -- Facebook, Amazon, Netflix, and Google, now Alphabet (NASDAQ: GOOG) (NASDAQ: GOOGL) -- have grabbed many of the headlines in the financial press in recent years. However, there are other under-the-radar stocks that investors should get to know. One such option is MercadoLibre (NASDAQ: MELI), Latin America's biggest e-commerce provider.",0.0593,0.17096000000000003
2019-04-09,https://finance.yahoo.com/news/expect-ts-t-q1-2019-235011884.html,What to Expect from AT&T's (T) Q1 2019 Earnings Results,0.0,"Now, with its roughly $85 billion merger officially in the clear, AT&T can solely focus on figuring out how to best integrate Time Warner and its array of assets that include WarnerMedia’s HBO, Turner, and Warner Bros. The company clearly hopes to be able to compete in a streaming entertainment age alongside Netflix NFLX, Amazon Prime AMZN, Disney DIS, Apple, Comcast CMCSA, and others.",0.8289,0.29045806451612904
2019-03-20,https://finance.yahoo.com/news/options-market-predicting-spike-plug-124812986.html,Is the Options Market Predicting a Spike in Plug Power (PLUG) Stock?,0.0,"Each week, our very own Dave Bartosiak gives his top options trades. Check out his recent live analysis and options trade for the NFLXearnings report completely free. See it here: Bartosiak: Trading Netflix's (NFLX) Earnings with Optionsor check out the embedded video below for more details: ",0.2528666666666667,0.14164782608695653
2019-04-01,https://finance.yahoo.com/news/strong-q1-faang-leading-charge-170005187.html,Strong Q1 With FAANG Leading the Charge: What Can We Expect Next,0.5106,"FAANG FB, AAPL, AMZN, NFLX, and GOOGL has been one of the more significant drivers in both the correction in Q4 and the rally in Q1. Over a trillion dollars in market cap evaporated in Q4 with a 25% drop in total value from these 5 tech powerhouses alone. With Netflix and Apple down a staggering 30% and Amazon down just over 25%, putting these 3 stocks in bear market territory. In Q1 FAANG recovered quite a bit climbing 24% with Netflix and Facebook leading the pack, 32% and 27% gains respectively. Still, over the last 2 quarters, FAANG is down 7% with FB being the only stock with positive returning. Below is a performance chart comparing the S&P 500 (red) and FAANG composite (blue) over the last 2 quarters.",0.23581666666666665,0.1199861111111111
2019-03-26,https://finance.yahoo.com/news/facebook-fb-stock-looks-buy-221010309.html,Facebook (FB) Stock Looks Like a Buy as Apple & Amazon Face Slowdown,0.4939,"Facebook FB shares, like Netflix NFLX and other tech giants, have bounced back in a big way in 2019 to crush the S&P 500’s larger comeback. Despite the climb, shares of FB still rest far below their summer 2018 highs and Facebook’s growth outlook appears solid despite all of the controversies surrounding the social media powerhouse, especially compared to the likes of Apple AAPL as iPhone sales slump.",0.55155,0.29234615384615387
2019-03-19,https://finance.yahoo.com/news/implied-volatility-surging-marinus-pharmaceuticals-124612006.html,Implied Volatility Surging for Marinus Pharmaceuticals (MRNS) Stock Options,0.0,"Each week, our very own Dave Bartosiak gives his top options trades. Check out his recent live analysis and options trade for the NFLXearnings report completely free. See it here: Bartosiak: Trading Netflix's (NFLX) Earnings with Optionsor check out the embedded video below for more details: ",0.2528666666666667,0.16344347826086955
2019-04-02,https://finance.yahoo.com/news/implied-volatility-surging-insys-therapeutics-124012829.html,Implied Volatility Surging for INSYS Therapeutics (INSY) Stock Options,0.0,"Each week, our very own Dave Bartosiak gives his top options trades. Check out his recent live analysis and options trade for the NFLXearnings report completely free. See it here: Bartosiak: Trading Netflix's (NFLX) Earnings with Optionsor check out the embedded video below for more details: ",0.2528666666666667,0.1504434782608696
2019-04-01,https://finance.yahoo.com/news/goldman-sachs-7-growth-stocks-194912863.html,Goldman Sachs: 7 Growth Stocks to Buy With Explosive Potential,0.3818,"The No. 1 growth stock for sales potential right now is Netflix (NFLX, $356.56). The online streaming giant is poised to deliver a whopping 28% sales growth in 2019, says Goldman Sachs -- an estimate that's on par with Wall Street's consensus.",0.2144,0.3017275862068966
